rideHailAgentID,xCoord,yCoord
rideHailAgent-1101-2012000634858-012701,681689.30267804,4820349.448596052
rideHailAgent-1801-2015001291004-0120215,686311.1839111737,4822761.135843578
rideHailAgent-1804-2013000280546-236617,687354.7235930082,4820308.481356544
rideHailAgent-10102-2014000630646-175108,680272.4314104164,4819360.427238793
rideHailAgent-10104-2013001192909-355203,683184.8695030747,4821274.789108074
rideHailAgent-1106-2016000645198-1140194,678423.373509269,4821839.962165607
rideHailAgent-1106-2012000089288-01788,680808.039889757,4828264.130237797
rideHailAgent-1002-2015001225649-1118765,681036.0342784096,4825439.76527582
rideHailAgent-100-2012001357312-026670,684153.4557600068,4828607.069413902
rideHailAgent-1500-2014001480009-091481,682070.6363842416,4819339.192003454
rideHailAgent-1500-2012000341303-06746,683313.3142056727,4820428.659170546
rideHailAgent-1803-2015000875080-2111606,685058.1441792895,4823086.25450798
rideHailAgent-1101-2014000125384-064263,679982.9569095295,4820327.240606438
rideHailAgent-1101-2015001270029-0119766,678855.9066587391,4820107.50859527
rideHailAgent-1803-2014000490800-071849,682830.9155542508,4820646.31092379
rideHailAgent-1101-2013000980385-051203,681656.4225662957,4821667.702591155
rideHailAgent-1002-2014000366153-069301,680867.6170862047,4824325.389932582
rideHailAgent-1108-2012000734635-014435,683257.9493482988,4820156.263144623
rideHailAgent-1105-2015000762599-0106026,679852.4843101494,4821574.840070114
rideHailAgent-1105-2015001091707-0115876,680273.6628634513,4820703.792685311
rideHailAgent-900-2016000313262-0131964,683813.9466101258,4823631.298607259
rideHailAgent-10102-2012000198633-13977,681438.3195952408,4820547.460605404
rideHailAgent-10103-2015000795744-2107556,684677.4029635412,4822858.376637053
rideHailAgent-1902-2012000659907-013270,685036.1388139862,4819951.059027848
rideHailAgent-1108-2013001480539-060348,680103.8204131743,4821519.132717134
rideHailAgent-201-2012001193408-023769,682439.1382138019,4824448.849961115
rideHailAgent-407-2015000458232-099699,687251.2600807006,4822868.936974713
rideHailAgent-10600-2014000659476-075418,682294.2136177369,4822541.373763225
rideHailAgent-1108-2014000886715-079305,681873.6834710487,4821378.863763463
rideHailAgent-1108-2016000116811-3127483,678395.3849500547,4819369.410998773
rideHailAgent-1106-2014000804142-177280,680617.6457965985,4824286.05889808
rideHailAgent-1001-2012001287756-025067,680930.033624907,4823751.899636309
rideHailAgent-700-2012001382026-027407,683166.1933099733,4823915.130097241
rideHailAgent-1107-2012001377121-027263,678525.6818778028,4822105.321730894
rideHailAgent-1105-2013000293337-036971,681019.2053017316,4820288.087634219
rideHailAgent-1901-2016000523072-0137241,683223.9831537858,4822179.01111588
rideHailAgent-407-2016001459467-0156199,687363.6937988731,4822868.956949733
rideHailAgent-1106-2013000107750-132138,681162.6736306904,4823567.4048239365
rideHailAgent-10405-2016001084933-0148711,679936.3052769065,4826443.455540104
rideHailAgent-201-2014001183852-087001,682551.5674679434,4825074.993851849
rideHailAgent-1106-2015000784412-1106920,681678.1615805378,4821288.327336946
rideHailAgent-10104-2016001148239-1149670,683206.1924452983,4821150.107423256
rideHailAgent-201-2014000258076-067196,683314.853354823,4824403.52191125
rideHailAgent-1700-2015000635597-0103491,684903.8000041924,4822875.647174656
rideHailAgent-405-2015001250896-0119374,685128.2651597622,4822511.665445458
rideHailAgent-1108-2013001034691-152355,678512.3606764697,4819462.002723224
rideHailAgent-600-2015001102883-0115951,683302.6773350494,4823518.523571403
rideHailAgent-1105-2016000786303-0144027,678646.0238983339,4820384.196438058
rideHailAgent-406-2013000687337-046700,684550.1354697775,4824126.545199286
rideHailAgent-100-2014000017712-061019,684749.8260798255,4826390.784561418
rideHailAgent-1200-2013000413780-039776,683243.7789536153,4821311.107749997
rideHailAgent-1801-2013001348757-058119,686858.4964234895,4821293.960616035
rideHailAgent-1105-2013001488063-060661,678626.8180930912,4819714.543440928
rideHailAgent-100-2016001467581-0156440,685968.0881616933,4827923.992895017
rideHailAgent-10104-2012000612699-012111,682975.2861246939,4821422.185933099
rideHailAgent-1803-2015001162246-1117078,684956.4441486417,4822845.396008608
rideHailAgent-1801-2012000353261-57020,687129.221932479,4821718.4907457605
rideHailAgent-201-2014000159546-164950,683660.9435745194,4824905.997717469
rideHailAgent-10401-2014001175351-086540,686371.537886659,4820947.099097433
rideHailAgent-1200-2013000178929-033460,680929.9549366486,4821891.1808014205
rideHailAgent-100-2013001222978-056089,684988.7216966025,4830290.7248403905
rideHailAgent-1700-2016000675463-0141080,684605.2122415297,4823677.916094097
rideHailAgent-1001-2015000949415-0113001,681450.0317215885,4823900.638707339
rideHailAgent-600-2016000510160-0136734,680749.9943311925,4822554.347359965
rideHailAgent-10103-2012000965843-019870,683211.2131538755,4820140.640957665
rideHailAgent-1107-2014001065447-083745,678504.9619531874,4820765.776413228
rideHailAgent-1803-2013001128965-053815,682119.9713099861,4820465.6590359155
rideHailAgent-10405-2013001154369-054294,679439.2961562106,4827069.808612006
rideHailAgent-1803-2014001176555-186604,682960.2721967165,4820267.397936935
rideHailAgent-1600-2012000237790-04889,683422.726256758,4822112.287269247
rideHailAgent-10102-2012000845031-017065,680589.6373147148,4819242.203504147
rideHailAgent-1106-2014000181634-065457,678444.7680932548,4822203.878093254
rideHailAgent-300-2014000630646-075117,683280.2126713087,4826547.298508043
rideHailAgent-10104-2012000529759-010289,683400.8558142278,4821461.834522927
rideHailAgent-1106-2012000816252-115995,678405.4538731716,4822701.9752412215
rideHailAgent-405-2016000030757-1125367,687139.622250018,4825147.580215515
rideHailAgent-1801-2014000159546-065175,686718.0227609874,4819017.757760278
rideHailAgent-300-2014001079600-084183,684926.2441855138,4826087.275780879
rideHailAgent-1108-2015000210995-095466,678827.6543291757,4820215.728582231
rideHailAgent-10103-2015001345452-0121604,681690.720345111,4821238.206400034
rideHailAgent-100-2012001365754-026961,684929.2999382749,4825562.415967823
rideHailAgent-10405-2014000113616-063971,680949.5108365748,4825419.466634709
rideHailAgent-10600-2014000479404-071257,682067.6426393312,4822463.67495214
rideHailAgent-201-2016000056723-0126067,682829.711362875,4825035.631521783
rideHailAgent-407-2013000550247-043574,684340.017889876,4824012.206159383
rideHailAgent-1200-2013000509270-042042,680786.985617717,4822566.236679048
rideHailAgent-700-2015000046865-092216,685055.3417145454,4823022.281661145
rideHailAgent-10104-2016000012225-4124674,683545.9914912131,4820472.781069089
rideHailAgent-10104-2012001017459-120618,684315.8941686578,4824266.7497849325
rideHailAgent-100-2016000012225-1124588,683192.4281585898,4826334.508203062
rideHailAgent-1803-2012000065514-01084,686387.8003623607,4821194.142254528
rideHailAgent-1804-2012001253007-024443,684291.9046687749,4824431.738797916
rideHailAgent-1700-2014000793041-077100,684451.915004491,4823465.67019785
rideHailAgent-1803-2014000877860-079114,683150.3372535801,4820708.546433728
rideHailAgent-1901-2016000674755-0140957,682746.9931886655,4821724.425971338
rideHailAgent-10104-2013000280546-236641,684031.2059237731,4818757.843603477
rideHailAgent-1200-2012000829853-116659,680324.576689433,4822214.836540198
rideHailAgent-1803-2016000008218-0124377,686621.8255911735,4820132.680632721
rideHailAgent-10401-2015001294650-0120264,687067.7055771623,4823871.549029134
rideHailAgent-10104-2015000804471-1107958,685273.6373005363,4819393.317387429
rideHailAgent-1105-2015000795744-2107827,683372.5842083684,4820391.736199649
rideHailAgent-1106-2012000434530-29180,681885.3297385878,4824521.237195241
rideHailAgent-10102-2013001420823-059185,680382.9731993133,4819175.291594327
rideHailAgent-1101-2014000225879-066606,680022.8236134979,4821098.501041978
rideHailAgent-1105-2016000772838-1143422,678612.1435230597,4820052.492804036
rideHailAgent-408-2015000128096-093276,684675.8350010992,4826271.645327675
rideHailAgent-1801-2015000784412-2106941,687270.470092289,4821512.036603486
rideHailAgent-1107-2015000645635-0103788,678865.6370631013,4821727.721622539
rideHailAgent-1200-2015001014127-0114107,680933.6616777637,4821620.143773925
rideHailAgent-406-2015000301668-097023,686612.5840267133,4823704.634435036
rideHailAgent-1902-2016000906739-0146210,683145.0422864011,4821780.087927801
rideHailAgent-500-2015001311731-0120710,686807.8451648854,4823943.128065898
rideHailAgent-1108-2013001274069-057008,678741.4182821595,4820232.78773077
rideHailAgent-1105-2013000606389-144674,681682.025728499,4821194.450279915
rideHailAgent-10103-2013000438496-040588,678752.2757757197,4819580.703309688
rideHailAgent-1101-2014000479678-071278,680279.0940558091,4821425.957912909
rideHailAgent-1803-2014000813815-377427,683704.9385258685,4820201.513578438
rideHailAgent-500-2012001048206-021041,684810.196393971,4822842.719178483
rideHailAgent-1108-2013001034691-152209,681859.7960059589,4819329.207772591
rideHailAgent-401-2014000293639-068469,683157.0496012752,4822895.338189052
rideHailAgent-201-2012000444431-09517,680847.994816439,4823495.247306759
rideHailAgent-1105-2015000630216-2103217,678782.4539153097,4819529.239226933
rideHailAgent-405-2015000792200-0107250,684345.8994696308,4825721.771712984
rideHailAgent-700-2016000122108-0128063,685478.3566801558,4823811.54620501
rideHailAgent-10102-2012000923823-018458,679809.0297776484,4821041.537166429
rideHailAgent-1902-2012001168127-023551,685187.3477481583,4820068.098759193
rideHailAgent-10102-2015001431732-0123055,680150.9317319745,4819336.307424891
rideHailAgent-401-2013000532687-042918,685744.2979718319,4825872.81110156
rideHailAgent-1200-2015000712347-0104807,681511.5352556462,4823051.741002932
rideHailAgent-10401-2014001163125-086028,687118.7767041773,4821988.175384454
rideHailAgent-1801-2016000510160-1136692,683991.367627274,4823939.183608143
rideHailAgent-1105-2016000675463-0141070,678683.5777525629,4819571.966786313
rideHailAgent-1105-2014001171812-086317,680195.3827008513,4820419.2559953565
rideHailAgent-1600-2015000367198-098089,684113.2628053536,4821537.7613444
rideHailAgent-201-2013000430975-040316,681387.6114546743,4823836.7964243125
rideHailAgent-1108-2016000095137-0126875,678343.1976654056,4819526.359373731
rideHailAgent-1200-2015001162246-1117170,681050.128716926,4820306.027860269
rideHailAgent-1101-2016000512260-0136960,680771.0544956777,4819573.246180811
rideHailAgent-405-2015000974765-0113553,685199.3298384347,4823836.186267912
rideHailAgent-1105-2015001294650-1120291,678315.3889958161,4820444.969208416
rideHailAgent-10401-2012000078687-01574,683228.0912670019,4820507.095829384
rideHailAgent-1801-2013001226741-056157,686717.4209488424,4820872.036379552
rideHailAgent-1803-2012000336992-06342,683008.9061047157,4819784.5568779325
rideHailAgent-1106-2015000804471-3108136,678439.7138294518,4822977.55163309
rideHailAgent-10104-2014000145629-164605,683273.6832928114,4821254.342902611
rideHailAgent-1101-2014000793041-077130,679900.9338639871,4820805.632944131
rideHailAgent-406-2012000662519-013567,686876.2155721333,4823883.859081495
rideHailAgent-10104-2016000673013-2140638,683102.4138630835,4822204.860169912
rideHailAgent-405-2016001433052-0155303,687271.6887292102,4823609.063017741
rideHailAgent-201-2015000557350-1101178,682253.4330498442,4824463.626605181
rideHailAgent-1500-2013000149232-032801,683742.9280410522,4820574.18803786
rideHailAgent-10104-2013000258802-135707,682252.2861340175,4819662.613201039
rideHailAgent-401-2015001275570-0119938,685061.5725358608,4826123.228085514
rideHailAgent-1002-2013000226280-034745,679213.4831898768,4822912.705346603
rideHailAgent-1803-2015000925293-1112584,686582.5299510416,4820436.745620943
rideHailAgent-10103-2016000246130-0130153,684526.8715158156,4822823.566586791
rideHailAgent-405-2013000539556-043432,686759.0419321974,4824526.767361219
rideHailAgent-1700-2016000721039-0142165,680109.4305281078,4820954.661168088
rideHailAgent-1105-2013000668727-146440,678470.3106030233,4821733.103762127
rideHailAgent-1902-2015001481633-0123464,683598.2297461308,4819334.103032448
rideHailAgent-1902-2016001178626-0150172,683632.5389886625,4819365.553566615
rideHailAgent-10600-2015000804471-0108164,683153.3136754613,4821268.951294165
rideHailAgent-1801-2016000188292-0129031,684392.9725670246,4824118.698186879
rideHailAgent-100-2015000290126-096656,685099.8858821023,4825559.065589914
rideHailAgent-1500-2016000267720-0131246,682705.7257430298,4822280.088164889
rideHailAgent-10600-2012000805694-015673,679794.7642371113,4821334.166724452
rideHailAgent-1107-2016000055939-0125915,682088.4979560518,4821278.168518729
rideHailAgent-1107-2015000587248-0101786,680580.4062183895,4819751.060953732
rideHailAgent-1500-2016001232300-0152410,682805.6257684119,4820683.925449271
rideHailAgent-1200-2015000712347-0104931,681540.5069497892,4823306.29164405
rideHailAgent-1101-2013000668727-246187,679744.096091156,4821214.8569018
rideHailAgent-1901-2014000113616-063881,683196.2310327761,4821082.491454214
rideHailAgent-300-2015000727153-1105514,684941.1974672418,4825364.963034422
rideHailAgent-1002-2016000795335-1144128,680633.1606768355,4824406.901838529
rideHailAgent-1001-2012000836407-016706,679248.6385960605,4825127.379559392
rideHailAgent-600-2016000046283-0125652,683649.0478005055,4820667.555413477
rideHailAgent-1101-2016000607896-0138754,680127.173553043,4820669.160374282
rideHailAgent-1801-2013001480539-160398,686350.5742168179,4822618.973922064
rideHailAgent-1101-2015000784380-0106848,680240.1312487621,4821253.661134758
rideHailAgent-1600-2012000078687-01526,684345.7932391339,4822263.20215201
rideHailAgent-10401-2013000636360-045370,683283.740718842,4820279.409949784
rideHailAgent-1804-2015000867248-0111002,684876.6682342893,4824195.423096704
rideHailAgent-405-2015000810401-2108582,684329.3887192061,4824001.2295126105
rideHailAgent-1901-2013000000387-029637,682290.454256558,4819638.00561018
rideHailAgent-406-2016000874667-0145573,685831.3641889816,4826048.814121189
rideHailAgent-1107-2015000587248-0101720,678398.8021717962,4821061.139711939
rideHailAgent-10405-2015000696733-0104405,678961.2716298234,4826437.644744071
rideHailAgent-401-2016000773599-0143562,685382.7446364118,4824189.488797604
rideHailAgent-1804-2013000234701-035401,687303.1182734724,4821480.683884415
rideHailAgent-1200-2013001421148-059307,679803.410083541,4821428.196657903
rideHailAgent-201-2013000894542-049601,683792.9546530435,4823811.232392493
rideHailAgent-1105-2014000407457-070050,679933.9863748308,4821444.809703337
rideHailAgent-1200-2014000869030-178667,680925.1657697537,4826129.399594015
rideHailAgent-10102-2014000952689-180702,683202.4785985769,4820316.383155375
rideHailAgent-300-2014000475106-070985,686298.0319981594,4824028.542309888
rideHailAgent-408-2015001345452-0121575,684743.3727201798,4826364.8936084965
rideHailAgent-1500-2014001249091-088377,683367.5539875699,4821688.057233186
rideHailAgent-1200-2015000726028-0105168,679968.2798137882,4820454.503595389
rideHailAgent-407-2012000826404-016415,684652.1852277514,4824702.9567924375
rideHailAgent-10600-2015001024517-0114644,682697.5574454771,4823255.259486074
rideHailAgent-1002-2016001098391-0149102,680862.905636952,4823952.437633154
rideHailAgent-1002-2016000880566-1145810,679122.8669534617,4822472.338708279
rideHailAgent-1107-2012001377121-027164,678420.9352559246,4822212.013566055
rideHailAgent-1500-2015000187968-094497,684608.0658606633,4820383.458955067
rideHailAgent-1801-2014000079080-163058,686513.8964327633,4822357.0517255245
rideHailAgent-1801-2014000079080-162905,684549.8196244314,4822750.611829581
rideHailAgent-600-2014001079600-084018,683864.8663448065,4823225.835386898
rideHailAgent-600-2015000788333-0107075,683193.054320808,4821223.225717511
rideHailAgent-1200-2014001079306-083884,680774.3147394147,4822368.848670005
rideHailAgent-1600-2015000884043-0111937,683634.0351012219,4822957.809124939
rideHailAgent-1500-2013000068309-031148,683738.6013043367,4820770.029232463
rideHailAgent-1108-2012000444431-19541,680120.8244556594,4820659.181590394
rideHailAgent-600-2014001079600-084190,684133.1542818681,4823270.307128811
rideHailAgent-1101-2013000377800-038861,679675.9940694262,4821481.200076844
rideHailAgent-407-2013001196677-055304,683638.3365046183,4823904.409604284
rideHailAgent-1801-2015000696733-0104417,686651.9563770236,4820912.228109293
rideHailAgent-1600-2014001093569-184683,684586.7084579018,4822416.479489037
rideHailAgent-1804-2013000898478-049830,686594.3785189461,4821963.492137157
rideHailAgent-1002-2013000298655-037378,680172.5583700956,4821162.7393476935
rideHailAgent-1200-2014000869030-078844,680065.2173226316,4823435.842594448
rideHailAgent-401-2013001420823-059210,685736.7008919744,4822768.057468543
rideHailAgent-1801-2013001007282-051745,684886.3633045043,4824162.802245412
rideHailAgent-1200-2014000723051-076208,680691.4090162563,4823882.772887339
rideHailAgent-1200-2014000800347-077232,680076.7341820063,4821103.764074528
rideHailAgent-1106-2012000816252-116139,680913.0608091411,4824252.79017118
rideHailAgent-10103-2013000438496-040932,678647.1009872245,4819374.731124916
rideHailAgent-1105-2014000101683-063305,680058.9278560295,4821271.333401666
rideHailAgent-1804-2013001099005-153595,683209.2974633677,4820243.248492373
rideHailAgent-1902-2013001447541-059780,683467.1485705659,4819450.734501314
rideHailAgent-1200-2015000794086-0107427,681773.5419779249,4820180.700948901
rideHailAgent-202-2015001102883-0116031,680604.1094602946,4825247.181974725
rideHailAgent-1105-2015000583296-1101603,678655.981623218,4819239.34060086
rideHailAgent-1803-2013000532687-142848,686851.4820701971,4820119.628861966
rideHailAgent-1002-2012000642803-012973,678681.1487709283,4822818.559789178
rideHailAgent-700-2016001094523-0149056,683474.2750454079,4824297.029749209
rideHailAgent-700-2012000751336-014837,685035.1604122546,4823459.125155885
rideHailAgent-1803-2015000769721-1106380,686904.3981871442,4820148.0101665985
rideHailAgent-1804-2012001226146-024076,684092.654099918,4823836.270922304
rideHailAgent-1803-2014000607446-074908,686653.6709587089,4820156.446285725
rideHailAgent-1803-2013000994680-151331,683681.2852157451,4820555.100532346
rideHailAgent-600-2012000903731-018306,684739.0593648507,4824280.006750817
rideHailAgent-10405-2013000619466-045147,679184.0772300282,4827188.64825742
rideHailAgent-100-2016000364640-0132619,683292.8348769437,4825894.824962567
rideHailAgent-300-2012000408856-08428,684455.9490291524,4824907.072037397
rideHailAgent-405-2015000690052-0104257,684872.9210318306,4822427.195044133
rideHailAgent-1105-2016000778909-0143774,681189.8993293575,4820623.213756807
rideHailAgent-900-2013000668727-146301,683628.7601322581,4824061.075251726
rideHailAgent-1902-2014000287208-067894,685106.4455437138,4820088.130301482
rideHailAgent-1101-2016000263905-0130981,680402.1910770744,4819204.720048784
rideHailAgent-10401-2012000987013-020320,686875.5479098366,4820251.969647428
rideHailAgent-1801-2015000301668-197001,686655.7139281423,4819245.055037979
rideHailAgent-300-2016001223046-0151557,686043.7773343498,4825799.201017927
rideHailAgent-1500-2014001362907-090345,682418.1168472873,4819911.661935647
rideHailAgent-1101-2014000869030-079005,680001.2407225479,4819115.346783554
rideHailAgent-10405-2012001398904-027785,680610.3002993132,4825905.266541099
rideHailAgent-500-2016001216686-0151308,683464.9409089414,4823902.673164622
rideHailAgent-10102-2012000963809-219125,683033.5503336116,4820398.626662637
rideHailAgent-1200-2014000599552-074868,679725.5641555255,4820981.019754336
rideHailAgent-1902-2015000210255-095390,686732.4419917108,4820443.4353533415
rideHailAgent-10104-2014000575823-173998,683280.9661150851,4818857.566805636
rideHailAgent-1001-2015000367198-098077,681107.2776825523,4823695.40154418
rideHailAgent-1902-2014001449864-091366,683488.6626791211,4819688.381642631
rideHailAgent-1804-2013001051809-052719,683351.0709045588,4820052.700587484
rideHailAgent-1106-2014000366818-069387,681072.7692011521,4822987.4786846535
rideHailAgent-500-2014000258076-067204,683591.1857362532,4823852.500418192
rideHailAgent-700-2013001034691-052188,683413.1928600387,4825973.715747399
rideHailAgent-201-2014000224796-066514,683656.2962732725,4823642.538467636
rideHailAgent-10600-2014001287076-089029,681809.857843236,4821022.11513
rideHailAgent-500-2015000084908-092716,685509.5222922307,4823230.7872885605
rideHailAgent-1002-2013000899222-049915,678694.253877124,4823357.592557633
rideHailAgent-1902-2012000353261-47177,686608.0160957639,4819538.950651607
rideHailAgent-202-2014000775952-076781,679206.8228763225,4825051.447607373
rideHailAgent-10104-2012000963809-019325,683483.1074920197,4821335.783035762
rideHailAgent-1105-2014000878931-079149,679790.5904404933,4821314.37123738
rideHailAgent-10102-2015001175837-0117580,679841.1257185515,4821243.01127779
rideHailAgent-407-2015000820305-0109255,683700.5583562157,4823282.729588144
rideHailAgent-1200-2012000829853-116595,680172.7353113891,4821167.360845886
rideHailAgent-100-2013000871283-049285,684341.437695126,4827291.08498983
rideHailAgent-1107-2013001274069-057007,678745.9078426118,4820812.537990452
rideHailAgent-10102-2016001467581-1156392,678601.9185752323,4819529.236589744
rideHailAgent-1801-2012000963809-719645,685191.5850763511,4824075.956134812
rideHailAgent-1106-2012000793579-115168,681403.4939101952,4821026.689090518
rideHailAgent-405-2014000046617-061602,684117.7680923543,4824777.833084854
rideHailAgent-1106-2015000393647-098733,678659.9726822044,4820771.524174544
rideHailAgent-1902-2016000512260-0137051,682520.0759125759,4820658.842753368
rideHailAgent-201-2012000566763-011447,680619.0019278624,4824936.066486588
rideHailAgent-10104-2013000635769-145291,683575.917178109,4818949.9734471515
rideHailAgent-1801-2015000467368-199921,687124.4128662322,4823028.271643566
rideHailAgent-1002-2016000544078-0137553,681079.6883485721,4823654.516120671
rideHailAgent-10104-2014000987574-181389,679675.7937489242,4821480.614404498
rideHailAgent-1804-2015000839944-0110281,687192.8315100133,4822920.943285509
rideHailAgent-1108-2014000546945-073329,678740.0279518457,4819811.451880114
rideHailAgent-407-2014000585174-174361,686963.3083546391,4823671.145107695
rideHailAgent-401-2016000444670-0135092,685822.4216976315,4822774.694892331
rideHailAgent-1001-2015001491257-0123649,680908.488067206,4823579.304988659
rideHailAgent-300-2015000224295-095811,684521.5577887456,4824782.331949854
rideHailAgent-10405-2013000416193-039925,679186.1308962004,4827960.193568712
rideHailAgent-1001-2015000046865-092270,681816.220601283,4823804.417670238
rideHailAgent-1101-2015001443628-0123247,680699.6144906617,4821260.849009855
rideHailAgent-1801-2015000440338-099595,683020.8595141857,4820426.009910117
rideHailAgent-10104-2014001166634-186108,685488.4855056342,4819066.655917253
rideHailAgent-1002-2014001118901-084941,681059.685283494,4823809.149625092
rideHailAgent-202-2016001459467-0156153,680969.8853687639,4824086.747732467
rideHailAgent-10104-2013000532687-443065,680276.6431757681,4820236.620292024
rideHailAgent-10102-2014001459793-191421,680118.9664166362,4821648.420922709
rideHailAgent-1600-2013001166355-054810,683872.3104103294,4821132.739071471
rideHailAgent-406-2015000804471-0107971,684377.2656552527,4824001.783885541
rideHailAgent-10104-2013001018214-051816,683400.0564738059,4821412.660201345
rideHailAgent-1101-2015000103285-093063,680162.6897970428,4820976.26702547
rideHailAgent-201-2016000544078-1137536,681078.400715513,4824415.5234036865
rideHailAgent-10600-2013000519245-042207,680137.7441546398,4821265.80529171
rideHailAgent-10103-2014000584977-074080,678637.616353393,4819488.252576708
rideHailAgent-1001-2013000663329-145773,680595.439180986,4823672.557262133
rideHailAgent-1801-2015001114301-1116398,684573.9479768819,4824240.736699006
rideHailAgent-1105-2014000079080-163045,680005.5490957764,4820947.00095358
rideHailAgent-10600-2013001274069-056982,682031.0078099674,4821397.8865799215
rideHailAgent-1106-2016000819398-1144345,678760.1545274402,4821014.125461496
rideHailAgent-700-2016001407958-1154431,682682.7189924392,4824072.1432653135
rideHailAgent-900-2016000116811-0127703,681113.2029094292,4823841.762954091
rideHailAgent-405-2015000354490-097799,687156.5660491765,4825469.177823146
rideHailAgent-1902-2016000268296-1131347,685193.4966118744,4819245.351862586
rideHailAgent-10401-2012000987013-020364,686905.9693689672,4820219.822840988
rideHailAgent-10102-2015000025937-091771,680092.9742350252,4821385.320546632
rideHailAgent-406-2012001433817-028779,686626.7305428861,4823818.907272696
rideHailAgent-1108-2016000233221-0129792,679017.5756261928,4820296.313509405
rideHailAgent-1804-2015000704044-0104520,687392.6910894937,4821442.82229644
rideHailAgent-1801-2013000413780-039779,684718.8884173456,4823069.202032513
rideHailAgent-1108-2014000266090-067613,681384.6737460543,4821319.4170787595
rideHailAgent-202-2013000056397-030709,680081.2436753,4823538.056845484
rideHailAgent-1106-2014000113616-063852,681041.9949323938,4824318.786285583
rideHailAgent-700-2015000831253-0109715,683211.9874903085,4823209.499767217
rideHailAgent-407-2014000017712-061058,685294.4216928061,4824715.595147225
rideHailAgent-10102-2013001034691-152162,680261.402342556,4821393.284874484
rideHailAgent-10104-2013000004371-029684,687110.1275795908,4819082.54451189
rideHailAgent-500-2015001219743-0118153,685118.2507498772,4823975.348205771
rideHailAgent-10102-2016001438850-0155612,680053.5331064748,4821264.953080551
rideHailAgent-900-2013000190262-134066,681557.1940567844,4824079.491368075
rideHailAgent-1801-2013001348757-058079,686507.6436928743,4820863.888999792
rideHailAgent-1902-2016001487612-1156848,685120.2128970502,4820158.591109787
rideHailAgent-405-2015000666520-0103961,687084.8774368567,4825247.176226469
rideHailAgent-201-2013000168908-233320,682077.3247507837,4823852.735520458
rideHailAgent-407-2012001134055-123085,687129.8324321132,4823751.658743624
rideHailAgent-1001-2015000432050-099532,680671.1008103691,4823414.869840843
rideHailAgent-1107-2013001099005-053576,680460.4533017385,4819571.71049154
rideHailAgent-1902-2014001287076-088994,683521.3933476659,4819388.897915067
rideHailAgent-1901-2012001173951-023627,682662.8612599438,4823865.531210796
rideHailAgent-1600-2013001034691-052214,682391.0270402009,4822568.030071628
rideHailAgent-10405-2014000813815-177511,681661.0593102694,4824889.414860212
rideHailAgent-1105-2015000025937-091795,678368.4386549538,4822204.4273382565
rideHailAgent-10104-2015001017647-0114300,682090.9523757118,4819394.37369957
rideHailAgent-1902-2014000987574-081382,682390.7243657031,4820361.174407588
rideHailAgent-406-2014000619200-074990,686865.6931574242,4823708.861201203
rideHailAgent-1901-2016000772838-0143365,682925.2859770096,4820729.73461538
rideHailAgent-10102-2012001057763-021166,681655.8092827956,4819367.067397589
rideHailAgent-1001-2013000532687-342953,679158.4127809078,4823841.662245948
rideHailAgent-1801-2013000272718-036310,686801.8624404282,4821063.277543181
rideHailAgent-500-2012001464904-029270,685556.2983013792,4823100.632448709
rideHailAgent-408-2012000849754-017179,684662.7895354747,4825368.045242738
rideHailAgent-1901-2012001058366-021299,684536.1080836084,4821159.929720687
rideHailAgent-300-2012000816252-016217,683477.4661659637,4826190.883560155
rideHailAgent-1105-2016000968207-1147054,679787.5626736118,4821254.537438217
rideHailAgent-1106-2014000295948-268660,683054.0823870775,4822857.656270197
rideHailAgent-1500-2014001459793-091455,683124.9366640981,4822465.389635256
rideHailAgent-10104-2012000963809-419143,686725.6361578816,4819301.915298508
rideHailAgent-700-2015000134747-193581,683402.478359978,4824095.790749718
rideHailAgent-1803-2012000428775-18945,686898.5548549853,4819846.670227505
rideHailAgent-1902-2014000492697-071933,686177.7856984935,4818857.472224911
rideHailAgent-1108-2016001407958-1154636,678708.620757376,4819931.9012206
rideHailAgent-1106-2013000293337-237063,678617.680540697,4822662.6261910135
rideHailAgent-10102-2012000559396-211207,679963.8894980742,4820205.532870112
rideHailAgent-407-2013000079403-031209,683421.0892474409,4823300.0502087455
rideHailAgent-1801-2013000198198-034502,685459.541013059,4824715.606801782
rideHailAgent-405-2014001045407-083027,684737.3912365261,4822469.140625664
rideHailAgent-10104-2015000949415-3112982,683212.1302042388,4819503.271695476
rideHailAgent-300-2015001258226-0119458,683322.6756174543,4824664.934773855
rideHailAgent-202-2014001002756-082080,680125.3859126129,4825942.584058311
rideHailAgent-1801-2014000468937-070826,687390.417492824,4820393.6227573035
rideHailAgent-10600-2014000593816-074685,682311.1226069751,4822233.976409899
rideHailAgent-1105-2015000025937-091805,678635.3331817646,4822163.68786463
rideHailAgent-405-2014001032926-282697,687275.598723491,4825417.659296861
rideHailAgent-1106-2015001496113-1123761,678634.7411672176,4820961.994285303
rideHailAgent-10103-2016000715950-0141945,678781.9718655484,4819718.5305750305
rideHailAgent-407-2016001459467-0156240,687205.3058854506,4822893.545330663
rideHailAgent-1801-2016000047389-0125760,684812.5457122991,4824443.925094641
rideHailAgent-10102-2016001403610-1154356,681478.0676695788,4819685.733477469
rideHailAgent-201-2016001438850-1155560,681816.5875348158,4824624.910634365
rideHailAgent-900-2012000237790-04847,680039.7146126309,4820839.017100317
rideHailAgent-1002-2016000510160-1136523,678770.1803499256,4822973.020697205
